gate_id,line,section,anchor,runtime_status,owning_pack,missing_evidence,message
dsar_cascade_bridge_redaction_hash_recompute,66904,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
bridge_payload_body_pii_sweep_buyer_seller_parity,66906,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_partial_failure_pagerduty_sla,66907,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_partial_failure_resume_sla_24h,66908,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_statutory_ceiling_auto_escalation,66909,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_per_row_idempotency_marker_completeness,66910,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/dsar_cascade_per_row_idempotency_marker_completeness.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/dsar_cascade_per_row_idempotency_marker_completeness.ts.
dsar_cascade_pseudonym_epoch_consistency,66911,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dr_failover_residency_bound,66912,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dns_failover_target_residency_match,66913,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dr_failover_no_cross_residency,66914,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dr_restore_test_residency_partition,66915,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dr_game_day_overdue,66916,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
backup_residency_partition_isolation,66917,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
s3_replication_policy_residency_bound,66918,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
s3_cross_region_replica_dpa_approval_required,66919,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
backup_dsar_repseudonymization_completeness,66920,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dsar_excluded_snapshot_restore_blocked,66921,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
snapshot_catalog_residency_partition,66922,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
attachment_dsar_72h_binary_detach_sla,66923,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
cost_base_recalc_notice_window_trajectory_gate,66932,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
kb_bootstrap_per_org_concurrency_lock_active,66935,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
bid_disqualification_cascade_active,66936,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
wallet_read_role_gate_scope,66937,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
committed_spend_single_pool_invariant,66938,,,spec_binding_pending_pack_m24_3,m24_3,,"Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
committed_spend_single_auto_renew_invariant,66939,,,spec_binding_pending_pack_m24_3,m24_3,,"Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
committed_spend_console_scope_consistency,66940,,,spec_binding_pending_pack_m24_3,m24_3,,"Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
accessibility_settings_preference_contract,66952,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
no_hardcoded_directional_css,66955,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/no_hardcoded_directional_css.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/no_hardcoded_directional_css.ts.
rtl_directionality_runtime_contract,66956,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
locale_resolution_engine_contract,66957,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
workspace_pulse_health_persistence_contract,66962,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
seller_pulse_surface_engine_mapping,66966,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
firecrawl_outage_progress_line_substitution,67119,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/firecrawl_outage_progress_line_substitution.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/firecrawl_outage_progress_line_substitution.ts.
kb_bootstrap_allowance_compensation_completeness,67120,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/kb_bootstrap_allowance_compensation_completeness.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/kb_bootstrap_allowance_compensation_completeness.ts.
buyer_activation_metric_canonical_consumer,67121,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
usage_dashboard_plan_gating_canonical_6_tier_consumer,67124,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
m16_same_domain_enforcement_dual_point_canonical,67127,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/m16_same_domain_enforcement_dual_point_canonical.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/m16_same_domain_enforcement_dual_point_canonical.ts.
solo_tier_buyer_hero_moment_slo_single_source,67134,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dsar_erased_seller_excluded_from_recovery_cadence,67136,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/dsar_erased_seller_excluded_from_recovery_cadence.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/dsar_erased_seller_excluded_from_recovery_cadence.ts.
dsar_erased_buyer_excluded_from_recovery_cadence,67137,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
network_effects_dashboard_outage_render_contract,67140,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/network_effects_dashboard_outage_render_contract.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/network_effects_dashboard_outage_render_contract.ts.
network_effects_residency_partition_canonical_consumer,67141,,,spec_binding_pending_pack_m21_3,m21_3,,"Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
entitlement_matrix_registry_binding_completeness,67174,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
qa_suggestion_family_cardinality,67175,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
qa_suggestion_family_outcome_contract_isolation,67176,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
kb_suggestion_family_cardinality,67202,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
kb_suggestion_family_outcome_contract_isolation,67203,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
kb_suggestion_alias_console_resolution_integrity,67204,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
first_pass_rfp_draft_outcome_contract_isolation,67228,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
legal_entity_residency_change_revenue_leak_test,67263,,,spec_binding_pending_pack_m24_3,m24_3,,"Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
org_custom_residency_label_required,67265,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_trial_one_per_org_lifetime,67350,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/solo_trial_one_per_org_lifetime.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/solo_trial_one_per_org_lifetime.ts.
solo_upgrade_cta_threshold_3_events_30d_subscription_immediate_per_eval_bid,67360,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/solo_upgrade_cta_threshold_3_events_30d_subscription_immediate_per_eval_bid.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/solo_upgrade_cta_threshold_3_events_30d_subscription_immediate_per_eval_bid.ts.
member_role_permission_completeness,67424,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
org_admin_billing_read_consistency,67425,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
buyer_console_role_permission_completeness,67426,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
seller_console_role_permission_completeness,67427,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
console_bridge_redaction_kind_completeness,67437,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/console_bridge_redaction_kind_completeness.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/console_bridge_redaction_kind_completeness.ts.
seller_onboarding_reactivation_single_source,67447,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
seller_onboarding_staleness_window_single_source,67448,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
email_bounce_complaint_suppression_runtime,67625,,,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/email_bounce_complaint_suppression_runtime.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/email_bounce_complaint_suppression_runtime.ts.
contest_window_db_trigger_present,67642,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
free_allowance_plan_entitlement_partitioning,67643,,,spec_binding_pending_pack_m11_3,m11_3,,"Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
