gate_id,file,line,section,owning_pack,current_status,expected_artifact,message
eval_starter_seed_schema_currency,Sourcera_Master_Spec.md,66713,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/eval_starter_seed_schema_currency.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/eval_starter_seed_schema_currency.ts.
eval_starter_seed_use_case_index_validity,Sourcera_Master_Spec.md,66714,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/eval_starter_seed_use_case_index_validity.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/eval_starter_seed_use_case_index_validity.ts.
eval_starter_marketplace_category_mapping_present,Sourcera_Master_Spec.md,66715,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/eval_starter_marketplace_category_mapping_present.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/eval_starter_marketplace_category_mapping_present.ts.
seller_maya_solo_free_copy_string_lint,Sourcera_Master_Spec.md,66719,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
seller_maya_chip_list_auto_publish_state_machine,Sourcera_Master_Spec.md,66720,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
seller_maya_match_score_three_label_compression,Sourcera_Master_Spec.md,66721,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_charge_kind_registered,Sourcera_Master_Spec.md,66724,M.5.4 Catalog index,m24_3,`spec_binding_pending_pack_m24_3`,".github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators","Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
solo_dual_console_independent_invoicing,Sourcera_Master_Spec.md,66725,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_plan_change_console_isolation,Sourcera_Master_Spec.md,66726,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
aiwallet_response_excludes_solo_envelope,Sourcera_Master_Spec.md,66727,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_subscription_blocks_per_charge,Sourcera_Master_Spec.md,66728,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_engine_metering_parity,Sourcera_Master_Spec.md,66731,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_telemetry_no_customer_routing,Sourcera_Master_Spec.md,66732,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_throttling_class_change_takes_effect_at_next_envelope_rollover,Sourcera_Master_Spec.md,66735,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_envelope_per_console_isolation,Sourcera_Master_Spec.md,66736,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_envelope_throttling_targets_low_priority_background_only,Sourcera_Master_Spec.md,66738,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
console_isolation_violation_no_data_path_use,Sourcera_Master_Spec.md,66749,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
vendor_opt_out_capability_layer_enforcement,Sourcera_Master_Spec.md,66750,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
mfa_enforcement_level_canonical_consumer,Sourcera_Master_Spec.md,66757,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/mfa_enforcement_level_canonical_consumer.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/mfa_enforcement_level_canonical_consumer.ts.
audit_event_hash_chain_full_corpus_coverage,Sourcera_Master_Spec.md,66786,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
audit_event_break_glass_integrity_scan_triggered,Sourcera_Master_Spec.md,66787,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
auth_audit_event_emission_completeness,Sourcera_Master_Spec.md,66788,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_residency_partition_isolation,Sourcera_Master_Spec.md,66789,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/dsar_cascade_residency_partition_isolation.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/dsar_cascade_residency_partition_isolation.ts.
dsar_manifestly_unfounded_rejection_audit_emission,Sourcera_Master_Spec.md,66794,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
cross_org_guest_sso_bypass_blocked,Sourcera_Master_Spec.md,66795,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
workspace_status_canonical_consumer,Sourcera_Master_Spec.md,66799,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/workspace_status_canonical_consumer.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/workspace_status_canonical_consumer.ts.
workos_raw_attributes_not_consumed,Sourcera_Master_Spec.md,66804,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/workos_raw_attributes_not_consumed.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/workos_raw_attributes_not_consumed.ts.
workos_predefined_attributes_consumed,Sourcera_Master_Spec.md,66805,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
workos_groups_api_membership_consistency,Sourcera_Master_Spec.md,66806,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
workos_directory_group_role_assignment_precedence,Sourcera_Master_Spec.md,66807,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
fga_custom_role_scope_canonical_consumer,Sourcera_Master_Spec.md,66808,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/fga_custom_role_scope_canonical_consumer.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/fga_custom_role_scope_canonical_consumer.ts.
dsar_cascade_aggregate_recompute_synchronous,Sourcera_Master_Spec.md,66814,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_aggregate_recompute_suppression_completeness,Sourcera_Master_Spec.md,66815,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_aggregate_recompute_backstop_drift,Sourcera_Master_Spec.md,66816,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dsar_cascade_bridge_payload_body_pii_sweep_completeness,Sourcera_Master_Spec.md,66817,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_bridge_redaction_hash_recompute,Sourcera_Master_Spec.md,66818,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
bridge_payload_body_pii_sweep_buyer_seller_parity,Sourcera_Master_Spec.md,66820,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_partial_failure_pagerduty_sla,Sourcera_Master_Spec.md,66821,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_partial_failure_resume_sla_24h,Sourcera_Master_Spec.md,66822,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_statutory_ceiling_auto_escalation,Sourcera_Master_Spec.md,66823,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_per_row_idempotency_marker_completeness,Sourcera_Master_Spec.md,66824,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/dsar_cascade_per_row_idempotency_marker_completeness.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/dsar_cascade_per_row_idempotency_marker_completeness.ts.
dsar_cascade_pseudonym_epoch_consistency,Sourcera_Master_Spec.md,66825,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dr_failover_residency_bound,Sourcera_Master_Spec.md,66826,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dns_failover_target_residency_match,Sourcera_Master_Spec.md,66827,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dr_failover_no_cross_residency,Sourcera_Master_Spec.md,66828,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dr_restore_test_residency_partition,Sourcera_Master_Spec.md,66829,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dr_game_day_overdue,Sourcera_Master_Spec.md,66830,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
backup_residency_partition_isolation,Sourcera_Master_Spec.md,66831,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
s3_replication_policy_residency_bound,Sourcera_Master_Spec.md,66832,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
s3_cross_region_replica_dpa_approval_required,Sourcera_Master_Spec.md,66833,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
backup_dsar_repseudonymization_completeness,Sourcera_Master_Spec.md,66834,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dsar_excluded_snapshot_restore_blocked,Sourcera_Master_Spec.md,66835,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
snapshot_catalog_residency_partition,Sourcera_Master_Spec.md,66836,M.5.4 Catalog index,m21_3,`spec_binding_pending_pack_m21_3`,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
attachment_dsar_72h_binary_detach_sla,Sourcera_Master_Spec.md,66837,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
entity_retention_coverage_on_diff,Sourcera_Master_Spec.md,66839,M.5.4 Catalog index,m02_3,`spec_binding_pending_pack_m02_3`,tools/spec-lint/gates/entity_retention_coverage_on_diff.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/entity_retention_coverage_on_diff.ts.
cost_base_recalc_notice_window_trajectory_gate,Sourcera_Master_Spec.md,66846,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
kb_bootstrap_per_org_concurrency_lock_active,Sourcera_Master_Spec.md,66849,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
bid_disqualification_cascade_active,Sourcera_Master_Spec.md,66850,M.5.4 Catalog index,m11_3,`spec_binding_pending_pack_m11_3`,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
