gate_id,line,section,anchor,runtime_status,owning_pack,missing_evidence,message
eval_starter_seed_use_case_index_validity,66774,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/eval_starter_seed_use_case_index_validity.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/eval_starter_seed_use_case_index_validity.ts.
eval_starter_marketplace_category_mapping_present,66775,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/eval_starter_marketplace_category_mapping_present.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/eval_starter_marketplace_category_mapping_present.ts.
seller_maya_solo_free_copy_string_lint,66779,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
seller_maya_chip_list_auto_publish_state_machine,66780,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
seller_maya_match_score_three_label_compression,66781,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_charge_kind_registered,66784,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m24_3,m24_3,".github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators","Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
solo_dual_console_independent_invoicing,66785,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_plan_change_console_isolation,66786,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
aiwallet_response_excludes_solo_envelope,66787,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_subscription_blocks_per_charge,66788,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_engine_metering_parity,66791,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_telemetry_no_customer_routing,66792,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_throttling_class_change_takes_effect_at_next_envelope_rollover,66795,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_envelope_per_console_isolation,66796,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
solo_envelope_throttling_targets_low_priority_background_only,66798,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
console_isolation_violation_no_data_path_use,66809,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
vendor_opt_out_capability_layer_enforcement,66810,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
audit_event_hash_chain_full_corpus_coverage,66846,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
audit_event_break_glass_integrity_scan_triggered,66847,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
auth_audit_event_emission_completeness,66848,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_residency_partition_isolation,66849,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/dsar_cascade_residency_partition_isolation.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/dsar_cascade_residency_partition_isolation.ts.
dsar_manifestly_unfounded_rejection_audit_emission,66854,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
cross_org_guest_sso_bypass_blocked,66855,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
workos_raw_attributes_not_consumed,66864,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/workos_raw_attributes_not_consumed.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/workos_raw_attributes_not_consumed.ts.
workos_predefined_attributes_consumed,66865,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
workos_groups_api_membership_consistency,66866,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
workos_directory_group_role_assignment_precedence,66867,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_aggregate_recompute_synchronous,66874,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_aggregate_recompute_suppression_completeness,66875,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_aggregate_recompute_backstop_drift,66876,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dsar_cascade_bridge_payload_body_pii_sweep_completeness,66877,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_bridge_redaction_hash_recompute,66878,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
bridge_payload_body_pii_sweep_buyer_seller_parity,66880,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_partial_failure_pagerduty_sla,66881,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_partial_failure_resume_sla_24h,66882,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_statutory_ceiling_auto_escalation,66883,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dsar_cascade_per_row_idempotency_marker_completeness,66884,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/dsar_cascade_per_row_idempotency_marker_completeness.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/dsar_cascade_per_row_idempotency_marker_completeness.ts.
dsar_cascade_pseudonym_epoch_consistency,66885,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
dr_failover_residency_bound,66886,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dns_failover_target_residency_match,66887,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dr_failover_no_cross_residency,66888,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dr_restore_test_residency_partition,66889,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dr_game_day_overdue,66890,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
backup_residency_partition_isolation,66891,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
s3_replication_policy_residency_bound,66892,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
s3_cross_region_replica_dpa_approval_required,66893,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
backup_dsar_repseudonymization_completeness,66894,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
dsar_excluded_snapshot_restore_blocked,66895,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
snapshot_catalog_residency_partition,66896,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m21_3,m21_3,".github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
attachment_dsar_72h_binary_detach_sla,66897,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
cost_base_recalc_notice_window_trajectory_gate,66906,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
kb_bootstrap_per_org_concurrency_lock_active,66909,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
bid_disqualification_cascade_active,66910,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
wallet_read_role_gate_scope,66911,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
committed_spend_single_pool_invariant,66912,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m24_3,m24_3,".github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators","Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
committed_spend_single_auto_renew_invariant,66913,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m24_3,m24_3,".github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators","Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
committed_spend_console_scope_consistency,66914,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m24_3,m24_3,".github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators","Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
accessibility_settings_preference_contract,66926,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
no_hardcoded_directional_css,66929,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m02_3,m02_3,tools/spec-lint/gates/no_hardcoded_directional_css.ts,Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/no_hardcoded_directional_css.ts.
rtl_directionality_runtime_contract,66930,M.5.4 Catalog index,m-5-4-catalog-index,spec_binding_pending_pack_m11_3,m11_3,".github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
