id,file,line,severity,message
"solo_envelope_throttling_targets_low_priority_background_only","Sourcera_Master_Spec.md","66850","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"console_isolation_violation_no_data_path_use","Sourcera_Master_Spec.md","66861","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"vendor_opt_out_capability_layer_enforcement","Sourcera_Master_Spec.md","66862","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"audit_event_hash_chain_full_corpus_coverage","Sourcera_Master_Spec.md","66898","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"audit_event_break_glass_integrity_scan_triggered","Sourcera_Master_Spec.md","66899","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"auth_audit_event_emission_completeness","Sourcera_Master_Spec.md","66900","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dsar_cascade_residency_partition_isolation","Sourcera_Master_Spec.md","66901","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/dsar_cascade_residency_partition_isolation.ts."
"dsar_manifestly_unfounded_rejection_audit_emission","Sourcera_Master_Spec.md","66906","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"cross_org_guest_sso_bypass_blocked","Sourcera_Master_Spec.md","66907","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"workos_raw_attributes_not_consumed","Sourcera_Master_Spec.md","66916","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/workos_raw_attributes_not_consumed.ts."
"workos_predefined_attributes_consumed","Sourcera_Master_Spec.md","66917","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"workos_groups_api_membership_consistency","Sourcera_Master_Spec.md","66918","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"workos_directory_group_role_assignment_precedence","Sourcera_Master_Spec.md","66919","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dsar_cascade_aggregate_recompute_synchronous","Sourcera_Master_Spec.md","66926","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dsar_cascade_aggregate_recompute_suppression_completeness","Sourcera_Master_Spec.md","66927","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dsar_cascade_aggregate_recompute_backstop_drift","Sourcera_Master_Spec.md","66928","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"dsar_cascade_bridge_payload_body_pii_sweep_completeness","Sourcera_Master_Spec.md","66929","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dsar_cascade_bridge_redaction_hash_recompute","Sourcera_Master_Spec.md","66930","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"bridge_payload_body_pii_sweep_buyer_seller_parity","Sourcera_Master_Spec.md","66932","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dsar_cascade_partial_failure_pagerduty_sla","Sourcera_Master_Spec.md","66933","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dsar_cascade_partial_failure_resume_sla_24h","Sourcera_Master_Spec.md","66934","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dsar_cascade_statutory_ceiling_auto_escalation","Sourcera_Master_Spec.md","66935","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dsar_cascade_pseudonym_epoch_consistency","Sourcera_Master_Spec.md","66937","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"dr_failover_residency_bound","Sourcera_Master_Spec.md","66938","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"dns_failover_target_residency_match","Sourcera_Master_Spec.md","66939","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"dr_failover_no_cross_residency","Sourcera_Master_Spec.md","66940","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"dr_restore_test_residency_partition","Sourcera_Master_Spec.md","66941","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"dr_game_day_overdue","Sourcera_Master_Spec.md","66942","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"backup_residency_partition_isolation","Sourcera_Master_Spec.md","66943","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"s3_replication_policy_residency_bound","Sourcera_Master_Spec.md","66944","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"s3_cross_region_replica_dpa_approval_required","Sourcera_Master_Spec.md","66945","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"backup_dsar_repseudonymization_completeness","Sourcera_Master_Spec.md","66946","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"dsar_excluded_snapshot_restore_blocked","Sourcera_Master_Spec.md","66947","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"snapshot_catalog_residency_partition","Sourcera_Master_Spec.md","66948","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"attachment_dsar_72h_binary_detach_sla","Sourcera_Master_Spec.md","66949","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"cost_base_recalc_notice_window_trajectory_gate","Sourcera_Master_Spec.md","66958","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"kb_bootstrap_per_org_concurrency_lock_active","Sourcera_Master_Spec.md","66961","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"bid_disqualification_cascade_active","Sourcera_Master_Spec.md","66962","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"wallet_read_role_gate_scope","Sourcera_Master_Spec.md","66963","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"committed_spend_single_pool_invariant","Sourcera_Master_Spec.md","66964","blocker","Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
"committed_spend_single_auto_renew_invariant","Sourcera_Master_Spec.md","66965","blocker","Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
"committed_spend_console_scope_consistency","Sourcera_Master_Spec.md","66966","blocker","Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
"accessibility_settings_preference_contract","Sourcera_Master_Spec.md","66978","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"no_hardcoded_directional_css","Sourcera_Master_Spec.md","66981","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/no_hardcoded_directional_css.ts."
"rtl_directionality_runtime_contract","Sourcera_Master_Spec.md","66982","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"locale_resolution_engine_contract","Sourcera_Master_Spec.md","66983","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"workspace_pulse_health_persistence_contract","Sourcera_Master_Spec.md","66988","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"seller_pulse_surface_engine_mapping","Sourcera_Master_Spec.md","66992","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"firecrawl_outage_progress_line_substitution","Sourcera_Master_Spec.md","67145","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/firecrawl_outage_progress_line_substitution.ts."
"kb_bootstrap_allowance_compensation_completeness","Sourcera_Master_Spec.md","67146","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/kb_bootstrap_allowance_compensation_completeness.ts."
"buyer_activation_metric_canonical_consumer","Sourcera_Master_Spec.md","67147","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"usage_dashboard_plan_gating_canonical_6_tier_consumer","Sourcera_Master_Spec.md","67150","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"m16_same_domain_enforcement_dual_point_canonical","Sourcera_Master_Spec.md","67153","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/m16_same_domain_enforcement_dual_point_canonical.ts."
"solo_tier_buyer_hero_moment_slo_single_source","Sourcera_Master_Spec.md","67160","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"dsar_erased_seller_excluded_from_recovery_cadence","Sourcera_Master_Spec.md","67162","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/dsar_erased_seller_excluded_from_recovery_cadence.ts."
"dsar_erased_buyer_excluded_from_recovery_cadence","Sourcera_Master_Spec.md","67163","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"network_effects_dashboard_outage_render_contract","Sourcera_Master_Spec.md","67166","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/network_effects_dashboard_outage_render_contract.ts."
"network_effects_residency_partition_canonical_consumer","Sourcera_Master_Spec.md","67167","blocker","Runtime status is still spec_binding_pending_pack_m21_3; required artifact evidence not promoted. Checked: .github/workflows/marketplace-runtime.yml, convex/deploy_validators, tests/marketplace, tests/analytics."
"entitlement_matrix_registry_binding_completeness","Sourcera_Master_Spec.md","67200","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"qa_suggestion_family_cardinality","Sourcera_Master_Spec.md","67201","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"qa_suggestion_family_outcome_contract_isolation","Sourcera_Master_Spec.md","67202","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"kb_suggestion_family_cardinality","Sourcera_Master_Spec.md","67228","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"kb_suggestion_family_outcome_contract_isolation","Sourcera_Master_Spec.md","67229","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"kb_suggestion_alias_console_resolution_integrity","Sourcera_Master_Spec.md","67230","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"first_pass_rfp_draft_outcome_contract_isolation","Sourcera_Master_Spec.md","67254","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"legal_entity_residency_change_revenue_leak_test","Sourcera_Master_Spec.md","67289","blocker","Runtime status is still spec_binding_pending_pack_m24_3; required artifact evidence not promoted. Checked: .github/workflows/billing-runtime.yml, tests/billing, convex/deploy_validators."
"org_custom_residency_label_required","Sourcera_Master_Spec.md","67291","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"solo_trial_one_per_org_lifetime","Sourcera_Master_Spec.md","67376","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/solo_trial_one_per_org_lifetime.ts."
"solo_upgrade_cta_threshold_3_events_30d_subscription_immediate_per_eval_bid","Sourcera_Master_Spec.md","67386","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/solo_upgrade_cta_threshold_3_events_30d_subscription_immediate_per_eval_bid.ts."
"member_role_permission_completeness","Sourcera_Master_Spec.md","67450","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"org_admin_billing_read_consistency","Sourcera_Master_Spec.md","67451","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"buyer_console_role_permission_completeness","Sourcera_Master_Spec.md","67452","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"seller_console_role_permission_completeness","Sourcera_Master_Spec.md","67453","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"seller_onboarding_reactivation_single_source","Sourcera_Master_Spec.md","67473","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"seller_onboarding_staleness_window_single_source","Sourcera_Master_Spec.md","67474","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"email_bounce_complaint_suppression_runtime","Sourcera_Master_Spec.md","67651","blocker","Runtime status is still spec_binding_pending_pack_m02_3; required artifact evidence not promoted. Checked: tools/spec-lint/gates/email_bounce_complaint_suppression_runtime.ts."
"contest_window_db_trigger_present","Sourcera_Master_Spec.md","67668","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"free_allowance_plan_entitlement_partitioning","Sourcera_Master_Spec.md","67669","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"wallet_auto_topup_period_cap_counter_completeness","Sourcera_Master_Spec.md","67672","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"pulse_digest_summary_firewall","Sourcera_Master_Spec.md","67689","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"inbox_mutation_idempotency_contract","Sourcera_Master_Spec.md","67692","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"agent_feedback_no_model_training","Sourcera_Master_Spec.md","67706","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"policy_ingestion_partial_resume_idempotency","Sourcera_Master_Spec.md","67723","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"policy_ingestion_parent_child_settlement","Sourcera_Master_Spec.md","67725","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"policy_ingestion_buyer_console_firewall","Sourcera_Master_Spec.md","67727","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"workspace_template_idempotency_atomicity","Sourcera_Master_Spec.md","67742","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"scenario_modeling_aioperation_settlement","Sourcera_Master_Spec.md","67759","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
"entitlement_matrix_non_ai_runtime_branching","Sourcera_Master_Spec.md","67775","blocker","Runtime status is still spec_binding_pending_pack_m11_3; required artifact evidence not promoted. Checked: .github/workflows/deploy-validator.yml, .github/workflows/test-strategy.yml, convex/deploy_validators, tests/integration."
